,system_id,system_name,date_stamp,energy_prod(KWh),energy_life(MWh),C02 (Kg),KWp,performance,lat,lon,date_installed
0,456888,Werribee Outdoor Pool,2018-10-01,164.9,46.2,151.7,29.8,5.5,-37.9064618,144.6513546,2017-04-27
0,9165429,Werribee Outdoor Pool,2018-10-03,49.6,,45.6,29.8,1.7000000000000002,-37.9060583,144.6496718,2017-06-20
0,456888,Werribee Outdoor Pool,2018-10-03,49.6,46.4,45.6,29.8,1.7000000000000002,-37.9064618,144.6513546,2017-04-27
0,9165429,Werribee Outdoor Pool,2018-10-02,113.3,,104.28,29.8,3.8,-37.9060583,144.6496718,2017-06-20
0,456888,Werribee Outdoor Pool,2018-10-02,113.4,46.3,104.28,29.8,3.8,-37.9064618,144.6513546,2017-04-27
0,9165429,Werribee Outdoor Pool,2018-10-04,96.1,,88.39,29.8,3.2,-37.9060583,144.6496718,2017-06-20
0,456888,Werribee Outdoor Pool,2018-10-04,96.1,46.5,88.39,29.8,3.2,-37.9064618,144.6513546,2017-04-27
0,9165429,Werribee Outdoor Pool,2018-10-05,165,,151.79,29.8,5.5,-37.9060583,144.6496718,2017-06-20
0,456888,Werribee Outdoor Pool,2018-10-05,175.4,46.6,161.39,29.8,5.9,-37.9064618,144.6513546,2017-04-27
0,9165429,Werribee Outdoor Pool,2018-10-06,165,,151.79,29.8,5.5,-37.9060583,144.6496718,2017-06-20
0,456888,Werribee Outdoor Pool,2018-10-06,168.5,46.8,155.0,29.8,5.7,-37.9064618,144.6513546,2017-04-27
0,9165429,Werribee Outdoor Pool,2018-10-07,143.9,,132.4,29.8,4.8,-37.9060583,144.6496718,2017-06-20
0,456888,Werribee Outdoor Pool,2018-10-07,130,46.9,119.58,29.8,4.4,-37.9064618,144.6513546,2017-04-27
0,9165429,Werribee Outdoor Pool,2018-10-08,143.8,,132.27,29.8,4.8,-37.9060583,144.6496718,2017-06-20
0,456888,Werribee Outdoor Pool,2018-10-08,143.8,47.1,132.27,29.8,4.8,-37.9064618,144.6513546,2017-04-27
0,9165429,Werribee Outdoor Pool,2018-10-11,165,,151.79,29.8,5.5,-37.9060583,144.6496718,2017-06-20
0,9165429,Werribee Outdoor Pool,2018-10-09,39,,35.88,29.8,1.3,-37.9060583,144.6496718,2017-06-20
0,456888,Werribee Outdoor Pool,2018-10-09,39,47.1,35.88,29.8,1.3,-37.9064618,144.6513546,2017-04-27
0,9165429,Werribee Outdoor Pool,2018-10-10,152.1,,139.92,29.8,5.1,-37.9060583,144.6496718,2017-06-20
0,456888,Werribee Outdoor Pool,2018-10-10,152.1,47.3,139.91,29.8,5.1,-37.9064618,144.6513546,2017-04-27
0,9165429,Werribee Outdoor Pool,2018-10-12,165,,151.76,29.8,5.5,-37.9060583,144.6496718,2017-06-20
0,456888,Werribee Outdoor Pool,2018-10-11,182.2,47.4,167.65,29.8,6.1,-37.9064618,144.6513546,2017-04-27
0,456888,Werribee Outdoor Pool,2018-10-12,179.1,47.6,164.81,29.8,6,-37.9064618,144.6513546,2017-04-27
0,9165429,Werribee Outdoor Pool,2018-10-13,165,,151.78,29.8,5.5,-37.9060583,144.6496718,2017-06-20
0,456888,Werribee Outdoor Pool,2018-10-13,174,47.8,160.11,29.8,5.8,-37.9064618,144.6513546,2017-04-27
0,9165429,Werribee Outdoor Pool,2018-10-14,165,,151.77,29.8,5.5,-37.9060583,144.6496718,2017-06-20
0,456888,Werribee Outdoor Pool,2018-10-14,154.8,48.0,142.38,29.8,5.2,-37.9064618,144.6513546,2017-04-27
0,9165429,Werribee Outdoor Pool,2018-10-15,155.1,,142.66,29.8,5.2,-37.9060583,144.6496718,2017-06-20
0,456888,Werribee Outdoor Pool,2018-10-15,124.8,48.1,114.8,29.8,4.2,-37.9064618,144.6513546,2017-04-27
0,9165429,Werribee Outdoor Pool,2018-10-16,28.5,,26.2,29.8,1,-37.9060583,144.6496718,2017-06-20
0,456888,Werribee Outdoor Pool,2018-10-16,28.5,48.1,26.2,29.8,1,-37.9064618,144.6513546,2017-04-27
0,9165429,Werribee Outdoor Pool,2018-10-18,72.4,,66.59,29.8,2.4,-37.9060583,144.6496718,2017-06-20
0,9165429,Werribee Outdoor Pool,2018-10-17,120,,110.42,29.8,4,-37.9060583,144.6496718,2017-06-20
0,456888,Werribee Outdoor Pool,2018-10-17,120,48.2,110.42,29.8,4,-37.9064618,144.6513546,2017-04-27
0,456888,Werribee Outdoor Pool,2018-10-18,72.4,48.3,66.59,29.8,2.4,-37.9064618,144.6513546,2017-04-27
0,9165429,Werribee Outdoor Pool,2018-10-25,165,,151.79,29.8,5.5,-37.9060583,144.6496718,2017-06-20
0,456888,Werribee Outdoor Pool,2018-10-25,180.3,49.3,165.88,29.8,6.1,-37.9064618,144.6513546,2017-04-27
0,9165429,Werribee Outdoor Pool,2018-10-29,158.8,,146.05,29.8,5.3,-37.9060583,144.6496718,2017-06-20
0,456888,Werribee Outdoor Pool,2018-10-26,120.9,49.4,111.19,29.8,4.1,-37.9064618,144.6513546,2017-04-27
0,9165429,Werribee Outdoor Pool,2018-10-27,110.5,,101.67,29.8,3.7,-37.9060583,144.6496718,2017-06-20
