,system_id,system_name,date_stamp,energy_prod(KWh),energy_life(MWh),C02 (Kg),KWp,performance,lat,lon,date_installed
0,9386741,Yerambooee Community Centre  ,2018-09-28,53.6,,49.3,18.2,3,-37.8587717,144.7100923,2017-07-27
0,9386741,Yerambooee Community Centre  ,2018-09-29,58.6,,53.95,18.2,3.2,-37.8587717,144.7100923,2017-07-27
0,9386741,Yerambooee Community Centre  ,2018-09-30,84.2,,77.45,18.2,4.6,-37.8587717,144.7100923,2017-07-27
0,9386741,Yerambooee Community Centre  ,2018-10-01,103,,94.81,18.2,5.7,-37.8587717,144.7100923,2017-07-27
0,9386741,Yerambooee Community Centre  ,2018-10-03,31.8,,29.3,18.2,1.8,-37.8587717,144.7100923,2017-07-27
0,9386741,Yerambooee Community Centre  ,2018-10-05,110.5,,101.63,18.2,6.1,-37.8587717,144.7100923,2017-07-27
0,9386741,Yerambooee Community Centre  ,2018-10-02,67.7,,62.28,18.2,3.7,-37.8587717,144.7100923,2017-07-27
0,9386741,Yerambooee Community Centre  ,2018-10-04,45,,41.41,18.2,2.5,-37.8587717,144.7100923,2017-07-27
0,9386741,Yerambooee Community Centre  ,2018-10-06,104.4,,96.07,18.2,5.8,-37.8587717,144.7100923,2017-07-27
0,9386741,Yerambooee Community Centre  ,2018-10-08,86.1,,79.24,18.2,4.8,-37.8587717,144.7100923,2017-07-27
0,9386741,Yerambooee Community Centre  ,2018-10-07,77.9,,71.71,18.2,4.3,-37.8587717,144.7100923,2017-07-27
0,9386741,Yerambooee Community Centre  ,2018-10-11,113.1,,104.05,18.2,6.2,-37.8587717,144.7100923,2017-07-27
0,9386741,Yerambooee Community Centre  ,2018-10-09,25.9,,23.85,18.2,1.4,-37.8587717,144.7100923,2017-07-27
0,9386741,Yerambooee Community Centre  ,2018-10-10,95.2,,87.54,18.2,5.2,-37.8587717,144.7100923,2017-07-27
0,9386741,Yerambooee Community Centre  ,2018-10-12,111.9,,102.93,18.2,6.2,-37.8587717,144.7100923,2017-07-27
0,9386741,Yerambooee Community Centre  ,2018-10-13,109.5,,100.7,18.2,6,-37.8587717,144.7100923,2017-07-27
0,9386741,Yerambooee Community Centre  ,2018-10-14,93.3,,85.82,18.2,5.1,-37.8587717,144.7100923,2017-07-27
0,9386741,Yerambooee Community Centre  ,2018-10-15,77,,70.86,18.2,4.2,-37.8587717,144.7100923,2017-07-27
0,9386741,Yerambooee Community Centre  ,2018-10-16,18,,16.54,18.2,1,-37.8587717,144.7100923,2017-07-27
0,9386741,Yerambooee Community Centre  ,2018-10-18,49.9,,45.94,18.2,2.8,-37.8587717,144.7100923,2017-07-27
0,9386741,Yerambooee Community Centre  ,2018-10-17,79.8,,73.44,18.2,4.4,-37.8587717,144.7100923,2017-07-27
0,9386741,Yerambooee Community Centre  ,2018-10-22,111.8,,102.81,18.2,6.2,-37.8587717,144.7100923,2017-07-27
0,9386741,Yerambooee Community Centre  ,2018-10-29,109.1,,100.36,18.2,6,-37.8587717,144.7100923,2017-07-27
0,9386741,Yerambooee Community Centre  ,2018-10-27,67.8,,62.4,18.2,3.7,-37.8587717,144.7100923,2017-07-27
0,9386741,Yerambooee Community Centre  ,2018-10-28,107.5,,98.87,18.2,5.9,-37.8587717,144.7100923,2017-07-27
0,9386741,Yerambooee Community Centre  ,2018-10-30,110,,101.2,18.2,6.1,-37.8587717,144.7100923,2017-07-27
0,9386741,Yerambooee Community Centre  ,2018-11-07,86.5,,79.59,18.2,4.8,-37.8587717,144.7100923,2017-07-27
0,9386741,Yerambooee Community Centre  ,2018-10-31,62,,57.05,18.2,3.4,-37.8587717,144.7100923,2017-07-27
0,9386741,Yerambooee Community Centre  ,2018-11-01,58.5,,53.83,18.2,3.2,-37.8587717,144.7100923,2017-07-27
0,9386741,Yerambooee Community Centre  ,2018-11-04,90.9,,83.65,18.2,5,-37.8587717,144.7100923,2017-07-27
0,9386741,Yerambooee Community Centre  ,2018-11-02,65.9,,60.61,18.2,3.6,-37.8587717,144.7100923,2017-07-27
0,9386741,Yerambooee Community Centre  ,2018-11-03,83.9,,77.14,18.2,4.6,-37.8587717,144.7100923,2017-07-27
0,9386741,Yerambooee Community Centre  ,2018-11-05,59.4,,54.67,18.2,3.3,-37.8587717,144.7100923,2017-07-27
0,9386741,Yerambooee Community Centre  ,2018-11-08,87.3,,80.35,18.2,4.8,-37.8587717,144.7100923,2017-07-27
0,9386741,Yerambooee Community Centre  ,2018-11-06,48.4,,44.49,18.2,2.7,-37.8587717,144.7100923,2017-07-27
0,9386741,Yerambooee Community Centre  ,2018-12-16,60.7,,55.83,18.2,3.3,-37.8587717,144.7100923,2017-07-27
0,9386741,Yerambooee Community Centre  ,2018-12-25,125.6,,115.59,18.2,6.9,-37.8587717,144.7100923,2017-07-27
0,9386741,Yerambooee Community Centre  ,2019-03-16,87.1,,80.14,18.2,4.8,-37.8587717,144.7100923,2017-07-27
0,9386741,Yerambooee Community Centre  ,2019-03-17,88.3,,81.25,18.2,4.9,-37.8587717,144.7100923,2017-07-27
0,9386741,Yerambooee Community Centre  ,2019-03-19,43.9,,40.42,18.2,2.4,-37.8587717,144.7100923,2017-07-27
0,9386741,Yerambooee Community Centre  ,2019-03-18,87.9,,80.84,18.2,4.8,-37.8587717,144.7100923,2017-07-27
0,9386741,Yerambooee Community Centre  ,2019-03-20,38.1,,35.08,18.2,2.1,-37.8587717,144.7100923,2017-07-27
0,9386741,Yerambooee Community Centre  ,2019-03-21,51.4,,47.29,18.2,2.8,-37.8587717,144.7100923,2017-07-27
0,9386741,Yerambooee Community Centre  ,2019-04-13,41.1,,37.85,18.2,2.3,-37.8587717,144.7100923,2017-07-27
0,9386741,Yerambooee Community Centre  ,2019-04-14,66.7,,61.37,18.2,3.7,-37.8587717,144.7100923,2017-07-27
0,9386741,Yerambooee Community Centre  ,2018-11-21,93.5,,86.06,18.2,5.2,-37.8587717,144.7100923,2017-07-27
0,9386741,Yerambooee Community Centre  ,2019-04-16,66.2,,60.91,18.2,3.7,-37.8587717,144.7100923,2017-07-27
0,9386741,Yerambooee Community Centre  ,2019-04-17,52,,47.83,18.2,2.9,-37.8587717,144.7100923,2017-07-27
0,9386741,Yerambooee Community Centre  ,2019-04-18,58.3,,53.65,18.2,3.2,-37.8587717,144.7100923,2017-07-27
0,9386741,Yerambooee Community Centre  ,2019-04-29,53.3,,49.03,18.2,2.9,-37.8587717,144.7100923,2017-07-27
0,9386741,Yerambooee Community Centre  ,2019-05-02,32.8,,30.18,18.2,1.8,-37.8587717,144.7100923,2017-07-27
0,9386741,Yerambooee Community Centre  ,2019-05-12,33.4,,30.75,18.2,1.8,-37.8587717,144.7100923,2017-07-27
0,9386741,Yerambooee Community Centre  ,2019-06-29,8.2,,7.5,18.2,0.5,-37.8587717,144.7100923,2017-07-27
0,9386741,Yerambooee Community Centre  ,2019-06-30,41.8,,38.48,18.2,2.3,-37.8587717,144.7100923,2017-07-27
0,9386741,Yerambooee Community Centre  ,2019-07-03,24.2,,22.31,18.2,1.3,-37.8587717,144.7100923,2017-07-27
0,9386741,Yerambooee Community Centre  ,2019-07-04,36.3,,33.42,18.2,2,-37.8587717,144.7100923,2017-07-27
0,9386741,Yerambooee Community Centre  ,2018-11-22,75.9,,69.81,18.2,4.2,-37.8587717,144.7100923,2017-07-27
0,9386741,Yerambooee Community Centre  ,2018-11-28,125,,115.01,18.2,6.9,-37.8587717,144.7100923,2017-07-27
